,Unnamed: 0,title,lprice,category1,category2,title_bertWP
318,1944,아이엠듀 갤럭시 Z폴드5 케이스 힌지 보호 풀커버 케이스,22000,디지털/가전,휴대폰액세서리,아이엠듀 갤럭시 Z폴 ##드5 케이스 힌지 보호 풀커버 케이스
319,187,나이키 스우시 미디엄 서포트 패드 지퍼 프런트 스포츠 브라 DD1206,30410,패션의류,여성언더웨어/잠옷,나이키 스우시 미디엄 서포트 패드 지 ##퍼 프 ##런 ##트 스포츠 브라 DD ##12 ##06
320,1862,디스트 에스티나인 루크 맥북 노트북 파우치 STB109,22800,디지털/가전,노트북액세서리,디스 ##트 에스티나인 루 ##크 맥북 노트북 파우치 ST ##B1 ##0 ##9
321,1334,신지모루 2배 자력 아이폰 15 프로 맥스 케이스 맥세이프 마그네틱 플러스 투명,18400,디지털/가전,휴대폰액세서리,신지모루 2배 자 ##력 아이폰 15 프로 맥스 케이스 맥세이프 마그네틱 플러스 투명
322,167,SOUP 핸드메이드 코트 SZAHC91,68990,패션의류,여성의류,SOUP 핸드메이드 코트 SZAHC ##91
323,29,씨씨콜렉트 폭스퍼 벨티드 구스다운 롱 패딩 점퍼 C224PSG824,173700,패션의류,여성의류,씨씨콜렉트 폭스퍼 벨티드 구스다운 롱 패딩 점퍼 C ##224PSG ##82 ##4
324,1155,닌텐도 모여봐요 동물의 숲 (SWITCH),52904,디지털/가전,게임기/타이틀,닌텐도 모여봐요 동물의 숲 ( SWITCH )
325,766,올젠 남성 무톤 패널탈부착 다운 사파리 패딩 점퍼 ZOC4FP1307,54510,패션의류,남성의류,올젠 남성 무 ##톤 패 ##널 ##탈부착 다운 사파리 패딩 점퍼 ZOC4FP130 ##7
326,170,프로젝트엠 남성 디테쳐블 코듀로이 카라 퀼팅 점퍼 EPD4JJ1310,25120,패션의류,남성의류,프로젝트엠 남성 디테쳐블 코듀로이 카라 퀼팅 점퍼 EPD4JJ ##13 ##10
327,370,게스 남성 기모 D톤 슬림 스트레이트 MN4D9170,38480,패션의류,남성의류,게스 남성 기모 D톤 슬림 스트레이트 MN ##4 ##D9 ##17 ##0
328,1670,샌디스크 Ultra Dual Type C,10000,디지털/가전,저장장치,샌디스크 Ultra Dual Type C
329,1767,쿠쿠전자 CUCKOO CMW-A201DW,59700,디지털/가전,주방가전,쿠쿠전자 CUCKOO C ##MW - A ##201 ##DW
330,1642,KAN 케이안 아이패드 에어4 에어5 10.9인치 아이코어 애플펜슬 수납 클리어 케이스,8900,디지털/가전,태블릿PC액세서리,KAN 케이안 아이패드 에어4 에어5 10 . 9인치 아이코어 애플펜슬 수납 클리어 케이스
331,832,여성 롱원피스 여름 반팔 플라워,21500,패션의류,여성의류,여성 롱원피스 여름 반팔 플라워
332,125,빅사이즈 남녀공용 무지 기본 기모 헤비 맨투맨 후드티 긴팔티,12900,패션의류,남성의류,빅사이즈 남녀공용 무지 기본 기모 헤비 맨투맨 후드티 긴팔티
333,1589,링케 갤럭시 S24 플러스 퓨전 투명 케이스,12300,디지털/가전,휴대폰액세서리,링케 갤럭시 S24 플러스 퓨전 투명 케이스
334,1356,코닥 미니샷 콤보3 레트로 (C300R),190000,디지털/가전,카메라/캠코더용품,코닥 미니샷 콤보 ##3 레트로 ( C ##300 ##R )
335,1051,SK하이닉스 GOLD P31 M.2 NVMe,71500,디지털/가전,저장장치,SK하이닉스 GO ##L ##D P ##31 M . 2 NVMe
336,671,비비안 외 심리스브라 노와이어 여자속옷세트 베스트 모음전,69900,패션의류,여성언더웨어/잠옷,비비안 외 심리스브라 노와이어 여자속옷세트 베스트 모음전
337,1722,LG전자 그램 프로360 16TD90SP-KX56K,2179000,디지털/가전,노트북,LG전자 그 ##램 프로360 16 ##T ##D90 ##SP - K ##X ##56K
338,1831,24인치 컴퓨터 모니터 게이밍모니터 틸트 사무용 모니터 가정용,99000,디지털/가전,모니터,24인치 컴퓨터 모니터 게이밍 ##모니터 틸 ##트 사무용 모니터 가정용
339,913,전 자체제작 울터치 한겨울까지 도톰한 니트 가을 겨울 롱 스커트,23800,패션의류,여성의류,전 자체제작 울 ##터치 한 ##겨울 ##까 ##지 도톰한 니트 가을 겨울 롱 스커트
340,1070,EFM네트웍스 아이피타임 A604SE,31160,디지털/가전,네트워크장비,EFM네트웍스 아이피타임 A6 ##04 ##SE
341,269,원피스잠옷 여성 홈웨어 실크잠옷 공주 로브가운 파자마,19900,패션의류,여성언더웨어/잠옷,원피스잠옷 여성 홈웨어 실크 ##잠옷 공주 로브 ##가 ##운 파자마
342,259,타미힐피거 남성 퍼포먼스 푸퍼 후드 패딩 재킷 점퍼 158AN508-OLV,59000,패션의류,남성의류,타미힐피거 남성 퍼포먼스 푸퍼 후드 패딩 재킷 점퍼 15 ##8 ##AN ##50 ##8 - OL ##V
343,1549,한성컴퓨터 TFG34Q10W 1500R 커브드 게이밍 리얼100 울트라와이드,299000,디지털/가전,모니터,한성컴퓨터 TFG34Q ##10 ##W 1500R 커브드 게이밍 리얼 ##100 울트라와이드
344,218,오아로 폭스카라 롱 구스다운 1종,222000,패션의류,여성의류,오아로 폭스 ##카라 롱 구스다운 1종
345,904,ZOOC 폭스퍼야상구스다운 Z234PSG811,293940,패션의류,여성의류,ZOOC 폭스퍼 ##야 ##상 ##구스다운 Z234PSG ##811
346,205,잇미샤 아웃 포켓 구스다운 롱패딩 ITMBWPD150,125740,패션의류,여성의류,잇미샤 아웃 포켓 구스다운 롱패딩 ITMB ##W ##PD ##150
347,1644,레노버 Tab M10 Plus 3세대 WIFI 128GB,171700,디지털/가전,태블릿PC,레노버 Tab M1 ##0 Plus 3세대 WIFI 128GB
348,1177,코닥 ULTRA F9,52500,디지털/가전,카메라/캠코더용품,코닥 ULTR ##A F ##9
349,699,라코스테 여성 리버시블 경량 다운 베스트 BF316E-53N-031,118670,패션의류,여성의류,라코스테 여성 리버시블 경량 다운 베스트 BF ##31 ##6 ##E - 53N - 031
350,223,지오다노 숏 다운 푸파정상가158 000 071924 240808,53820,패션의류,남성의류,지오다노 숏 다운 푸파 ##정 ##상 ##가 ##15 ##8 000 07 ##19 ##24 240 ##80 ##8
351,453,심리스브라 리브엑스 프리덤데이 여성 처진가슴 들뜸없는 편한 노와이어 새가슴 여자 속옷 스포츠 브라,24900,패션의류,여성언더웨어/잠옷,심리스브라 리브 ##엑스 프리 ##덤 ##데이 여성 처진가슴 들 ##뜸 ##없는 편한 노와이어 새 ##가슴 여자 속옷 스포츠 브라
352,1580,Ekeepment 하이라이저 높이조절 노트북 거치대,31080,디지털/가전,노트북액세서리,Ekeepment 하이 ##라이 ##저 높이조절 노트북 거치대
353,374,지오지아 핏도 가격도 미라클  팬츠 AEC4PP1107,24000,패션의류,남성의류,지오지아 핏 ##도 가 ##격 ##도 미라클 팬츠 AEC4 ##PP ##110 ##7
354,32,올리브데올리브 폭스퍼 벨티드 롱 다운패딩코트 YP3WH830,131680,패션의류,여성의류,올리브데올리브 폭스퍼 벨티드 롱 다운패딩 ##코트 YP3WH830
355,257,여름 원피스 차르르 맥시 롱 퍼프 소매 셔링 링클 원피스 편한 하객 블랙 아이보리,31500,패션의류,여성의류,여름 원피스 차 ##르르 맥시 롱 퍼프 소매 셔링 링 ##클 원피스 편한 하객 블랙 아이보리
356,20,메이플라워 긴팔 빅사이즈 홈웨어 순면 남자 잠옷 파자마 세트,41800,패션의류,남성언더웨어/잠옷,메이플라워 긴팔 빅사이즈 홈웨어 순면 남자 잠옷 파자마 세트
357,1116,LG전자 27MN430HW,174900,디지털/가전,모니터,LG전자 27M ##N430HW
358,1463,EFM네트웍스 아이피타임 A2004SE,43170,디지털/가전,네트워크장비,EFM네트웍스 아이피타임 A2004 ##SE
359,722,캐시미어니트 스웨터 풀오버 수입니트 펄 터틀넥 캐시미어100,74000,패션의류,여성의류,캐시미어 ##니트 스웨터 풀오버 수 ##입 ##니트 펄 터틀넥 캐시미어 ##100
360,1374,장마우스패드 마우스장패드 장패드 주문제작 노트북 키보드 패드 가죽 매트,15900,디지털/가전,PC액세서리,장마우스패드 마우스 ##장 ##패드 장패드 주문 ##제작 노트북 키보드 패드 가죽 매트
361,1945,아이닉 i20 엘리트,134300,디지털/가전,생활가전,아이닉 i20 엘 ##리트
362,1625,삼성전자 삼성 2023 QLED 4K QC65 214cm (KQ85QC65AFXKR),2264470,디지털/가전,영상가전,삼성전자 삼성 2023 QLED 4K QC65 21 ##4 ##cm ( KQ ##85 ##QC65AFXKR )
363,892,할머니조끼 겨울 꽃무늬 누빔 조끼 김장 중년 엄마 촌캉스 베스트 경량 패딩 조끼,6800,패션의류,여성의류,할머니 ##조끼 겨울 꽃무늬 누빔 조끼 김 ##장 중 ##년 엄마 촌 ##캉스 베스트 경량 패딩 조끼
364,207,이벤트속옷 섹시 옆트임 슬립 란제리 야한 빅사이즈 원피스 잠옷,13900,패션의류,여성언더웨어/잠옷,이벤트속옷 섹시 옆 ##트 ##임 슬립 란제리 야한 빅사이즈 원피스 잠옷
365,1609,메디큐브 에이지알 부스터 힐러,228990,디지털/가전,이미용가전,메디큐브 에이지알 부스터 힐러
366,1537,신지모루 아이폰 14 / 13 / 13 프로용 사생활보호 강화유리 액정보호필름 2매,12400,디지털/가전,휴대폰액세서리,신지모루 아이폰 14 / 13 / 13 프로용 사생활보호 강화유리 액정보호필름 2매
367,937,트위드숏자켓 부클자켓 크롭트위드,29800,패션의류,여성의류,트위드 ##숏 ##자켓 부클 ##자켓 크롭 ##트위드
368,720,빈폴 23FW 니트라이크 하프집업 티셔츠 네이비 BC3941C21R,89900,패션의류,남성의류,빈폴 23FW 니트 ##라이 ##크 하프집업 티셔츠 네이비 BC ##39 ##41 ##C ##21 ##R
369,923,톰보이 핸드울숏코트 9173413982,114790,패션의류,여성의류,톰보이 핸드 ##울 ##숏코트 91734 ##139 ##82
370,862,후끈 밍크 골덴 기모 와이드 밴딩 팬츠,14800,패션의류,여성의류,후 ##끈 밍크 골덴 기모 와이드 밴딩 팬츠
371,1653,와콤 인튜어스 CTL-6100WL,185900,디지털/가전,주변기기,와 ##콤 인 ##튜 ##어스 C ##T ##L - 6 ##100 ##W ##L
372,996,에잇컨셉 아웃스티치 퍼피 기모맨투맨 C23K7FTS015,23320,패션의류,여성의류,에잇 ##컨 ##셉 아웃 ##스티 ##치 퍼 ##피 기모 ##맨투맨 C ##23 ##K ##7 ##FT ##S ##01 ##5
373,1446,디지지 2세대 알루미늄 노트북 받침대,19400,디지털/가전,노트북액세서리,디지지 2세대 알루미늄 노트북 받침대
374,379,[도착보장] 아디다스 오리지널스 히든후드넥 트레포일 숏패딩 점퍼 (2color),139000,패션의류,남성의류,[ 도착보장 ] 아디다스 오리지널 ##스 히든 ##후드 ##넥 트레 ##포 ##일 숏패딩 점퍼 ( 2color )
375,1377,주연테크 굿워크 D2v56G,329000,디지털/가전,PC,주연테크 굿 ##워크 D ##2 ##v ##56 ##G
376,482,버버리 뉴 데레헴 퀼트 자켓 80712341,775810,패션의류,여성의류,버버리 뉴 데 ##레 ##헴 퀼 ##트 자켓 80 ##71 ##234 ##1
377,987,쉬즈미스 울 히든 스냅 버튼 핸드메이드 코트 SWHCTM42030,70200,패션의류,여성의류,쉬즈미스 울 히든 스 ##냅 버튼 핸드메이드 코트 SWHCTM420 ##30
378,1978,리하스 KHD-30L,207200,디지털/가전,주방가전,리하스 KHD - 30 ##L
379,1576,NIIMBOT D11 네임스티커 라벨프린터,39000,디지털/가전,주변기기,NI ##I ##MBO ##T D ##11 네 ##임스 ##티 ##커 라벨 ##프린터
380,338,캐시미어코트 울코트 여성롱코트 ot2072,86000,패션의류,여성의류,캐시미어 ##코트 울코트 여성 ##롱 ##코트 ot ##20 ##72
381,48,게스 여성 다운 숏 푸퍼 ON4W5860,74404,패션의류,여성의류,게스 여성 다운 숏 푸퍼 O ##N4W ##58 ##60
382,1469,삼성전자 갤럭시북3 NT750XFT-A51A,898990,디지털/가전,노트북,삼성전자 갤럭시북3 NT750XFT - A51A
383,1511,빅쏘 갤럭시S24 울트라 사생활보호필름 강화유리 2.5CX플러스,13900,디지털/가전,휴대폰액세서리,빅쏘 갤럭시S24 울트라 사생활보호 ##필름 강화유리 2 . 5CX플러스
384,1716,삼성전자 삼성 2도어 306L 엘레강트블랙 (RB30R4051B1),452510,디지털/가전,주방가전,삼성전자 삼성 2 ##도어 30 ##6 ##L 엘 ##레 ##강 ##트 ##블랙 ( R ##B ##30 ##R4 ##051 ##B1 )
385,1151,삼성전자 스마트모니터 M5 S27CM501,234060,디지털/가전,모니터,삼성전자 스마트모니터 M5 S27 ##CM501
386,1243,닌텐도 스위치 조이콘 L/R (SWITCH),70500,디지털/가전,게임기/타이틀,닌텐도 스위치 조이콘 L / R ( SWITCH )
387,1666,에어메이드 AMS-1600S,27600,디지털/가전,이미용가전,에어메이드 AM ##S - 16 ##00 ##S
388,1854,샌디스크 microSDXC Class10 Ultra 533배속(2017년형),7270,디지털/가전,카메라/캠코더용품,샌디스크 microSDXC Class10 Ultra 533 ##배 ##속 ( 201 ##7 ##년 ##형 )
389,1144,로지텍 로지텍G G913 텐키리스 클릭키,159200,디지털/가전,주변기기,로지텍 로지텍G G913 텐키리스 클릭키
390,1216,한성컴퓨터 ULTRON 2760G 리얼,169000,디지털/가전,모니터,한성컴퓨터 ULTRON 27 ##60G 리얼
391,1790,레토 서랍형 2단 모니터 받침대 스탠드 LMS-DT08,17900,디지털/가전,모니터주변기기,레토 서 ##랍 ##형 2단 모니터 받침대 스탠드 LMS - DT ##08
392,292,히트터치 기모내복 발열내의 세트 남성 여성 성인 겨울 보온 방한 울트라 히트텍 라벨 없는 내의,9900,패션의류,남성언더웨어/잠옷,히트 ##터치 기모 ##내복 발열내의 세트 남성 여성 성인 겨울 보온 방한 울트라 히트텍 라벨 없 ##는 내의
393,1519,파나소닉 에네루프 AA충전지 2000mAh,5890,디지털/가전,카메라/캠코더용품,파 ##나 ##소닉 에 ##네 ##루프 AA ##충전 ##지 2000 ##mAh
394,532,기모 입고 세미 와이드 청바지 일자 통청바지 하비 진 데님팬츠 밴딩 스판 빅사이즈,30800,패션의류,여성의류,기모 입 ##고 세미 와이드 청바지 일자 통 ##청바지 하 ##비 진 데님팬츠 밴딩 스판 빅사이즈
395,680,헤지스 중량 구스다운 패딩 점퍼 HZJU3D403,333540,패션의류,남성의류,헤지스 중 ##량 구스다운 패딩 점퍼 HZ ##JU ##3D ##40 ##3
396,611,MA-1 샤이닝 자켓 - 고급 메탈릭 나일론 오버핏 MA1 항공점퍼 블루종 마원 봄버자켓,109900,패션의류,남성의류,MA - 1 샤 ##이 ##닝 자켓 - 고급 메탈 ##릭 나일론 오버핏 MA1 항공점퍼 블루종 마 ##원 봄 ##버 ##자켓
397,1582,Apple 아이패드 프로 12.9 6세대 M2 WIFI 128G 스페이스 그레이 (MNXP3KH/A),1576020,디지털/가전,태블릿PC,Apple 아이패드 프로 12 . 9 6세대 M2 WIFI 128G 스페이스 그레이 ( MN ##X ##P ##3KH / A )
398,1215,씨게이트 외장하드 2TB 2테라 데이터복구 저장장치 (정품파우치 포함) N도착보장,125900,디지털/가전,저장장치,씨게이트 외장하드 2TB 2테라 데이터복구 저장장치 ( 정품 ##파 ##우치 포함 ) N ##도 ##착보장
399,565,블프 순이들 따끄니 조거 코듀로이 양모 카고와이드 팬츠,14900,패션의류,여성의류,블프 순 ##이 ##들 따 ##끄 ##니 조거 코듀로이 양모 카고 ##와이드 팬츠
400,16,르까프 23FW 남성 경량패딩 조끼 자켓 2종세트,28830,패션의류,남성의류,르까프 23FW 남성 경량패딩 조끼 자켓 2종세트
401,1108,삼성전자 삼성 microSD EVO Plus (2021),9170,디지털/가전,카메라/캠코더용품,삼성전자 삼성 microSD EVO Plus ( 2021 )
402,166,시슬리 볼륨소매 구스 롱 패딩 SAPDD1361,205020,패션의류,여성의류,시슬리 볼륨 ##소매 구스 롱 패딩 SAPD ##D1 ##36 ##1
403,776,심리스 브라 노와이어 편한 브라렛 빅사이즈 수면 진짜편한속옷,9700,패션의류,여성언더웨어/잠옷,심리스 브라 노와이어 편한 브라렛 빅사이즈 수면 진 ##짜 ##편한 ##속옷
404,853,라코스테 23FW 스웨터 카라 포인트 구스다운 점퍼 BF543E53N SMI,270850,패션의류,여성의류,라코스테 23FW 스웨터 카라 포인트 구스다운 점퍼 BF ##5 ##43 ##E ##53N SMI
405,931,브라 스포츠브라 패드일체형 노와이어 심리스 누디 브라탑 골프 비비안 하이스토어,9900,패션의류,여성언더웨어/잠옷,브라 스포츠브라 패드 ##일 ##체형 노와이어 심리스 누디 브라탑 골 ##프 비비안 하이스토어
406,414,SPAO 담곰이 집이 제일 좋담곰 수면잠옷BLACK SPPPD4VU02,24950,패션의류,여성언더웨어/잠옷,SPAO 담 ##곰 ##이 집 ##이 제 ##일 좋 ##담 ##곰 수면잠옷 ##BL ##ACK SPPPD4VU ##02
407,1540,미아크 에어팟 3세대 캐리어 케이스,18600,디지털/가전,음향가전,미아크 에어팟 3세대 캐리어 케이스
408,1905,로지텍G G304 LIGHTSPEED 게이밍 마우스,33660,디지털/가전,주변기기,로지텍G G304 LIGHTSPEED 게이밍 마우스
409,1020,Apple 에어팟 프로 2세대 (MQD83KH/A),228200,디지털/가전,음향가전,Apple 에어팟 프로 2세대 ( MQD83KH / A )
410,1320,샌디스크 외장SSD 1테라 1TB 포터블 E30 대용량 고성능,89000,디지털/가전,저장장치,샌디스크 외장SSD 1테라 1TB 포터블 E ##30 대용량 고 ##성 ##능
411,693,DDUNGK 심리스 요가 레깅스 무봉제 t팬티 티팬티,2700,패션의류,여성언더웨어/잠옷,DD ##UN ##GK 심리스 요가 레깅스 무봉제 t ##팬티 티 ##팬티
412,1501,팅크웨어 아이나비 FXD8000,199000,디지털/가전,자동차기기,팅크웨어 아이나비 F ##XD ##8000
413,527,올젠 클래식 웨일즈 다운 맥코트 ZOC4CP1304 235432,56170,패션의류,남성의류,올젠 클래식 웨일즈 다운 맥코트 ZO ##C4CP ##130 ##4 23 ##5 ##43 ##2
414,288,지오지아 23FW 숏 패딩 덕다운 점퍼 KH ADD4JP1104,52000,패션의류,남성의류,지오지아 23FW 숏 패딩 덕다운 점퍼 KH A ##D ##D4 ##JP ##1104
415,492,캘빈클라인 5장세트 언더웨어 남성 속옷 CK 드로즈 남자 팬티 쇼핑백 NB3375,16600,패션의류,남성언더웨어/잠옷,캘빈클라인 5 ##장 ##세트 언더웨어 남성 속옷 CK 드로즈 남자 팬티 쇼 ##핑 ##백 NB ##33 ##75
416,738,리바이스 501 오리지널 진 00501-0193,75600,패션의류,남성의류,리바이스 501 오리지널 진 00501 - 01 ##93
417,1574,삼성전자 삼성 SL-J1680 정품잉크포함,55410,디지털/가전,주변기기,삼성전자 삼성 SL - J ##16 ##80 정품 ##잉크 ##포함
418,212,셀럽 남자 맨투맨 오버핏 커플 무지 기모 티셔츠 여자 빅사이즈 긴팔티 남녀공용,14900,패션의류,남성의류,셀 ##럽 남자 맨투맨 오버핏 커플 무지 기모 티셔츠 여자 빅사이즈 긴팔티 남녀공용
419,1257,로지텍 로지텍G G435,62800,디지털/가전,멀티미디어장비,로지텍 로지텍G G4 ##35
420,728,에디션23년FW 카키 카라코람 구스다운 NED4FP1901KH,117310,패션의류,남성의류,에디션 ##23 ##년 ##FW 카키 카라 ##코 ##람 구스다운 NE ##D4FP ##1901 ##KH
421,1493,주파집 JP-PEN-01,36750,디지털/가전,태블릿PC액세서리,주파집 JP - PEN - 01
422,456,리바이스 남녀공용 트러커 데님 자켓 72334-0130,53130,패션의류,남성의류,리바이스 남녀공용 트 ##러 ##커 데님 자켓 7 ##23 ##34 - 01 ##30
423,848,탑텐 TOPTEN 공용 에코 플러피플리스 하이넥 집 MSC4TC3912,19620,패션의류,남성의류,탑텐 TOPTEN 공용 에코 플러피플리스 하이넥 집 MSC4TC3912
424,1584,듀플렉스 DP-5800BL,53800,디지털/가전,주방가전,듀플렉스 DP - 5800 ##BL
425,1368,제닉스 STORMX TITAN SE 게이밍 키보드,30290,디지털/가전,주변기기,제닉스 STORMX TITAN SE 게이밍 키보드
426,112,국내매장판 나이키 맨투맨 남녀공용 긴팔 라운드 티셔츠 커플 남자맨투맨,39000,패션의류,남성의류,국내매장판 나이키 맨투맨 남녀공용 긴팔 라운드 티셔츠 커플 남자맨투맨
427,888,에디션 스탠카라 퀼팅 패딩 점퍼 3종 NED4JJ1901,28720,패션의류,남성의류,에디션 스탠카라 퀼팅 패딩 점퍼 3종 NE ##D4 ##JJ ##1901
428,876,로보 23FW 스페인 라도마 리버시블 더블 카라 무스탕,693460,패션의류,여성의류,로보 23FW 스페인 라도마 리버시블 더블 카라 무스탕
429,172,국내매장판 내셔널지오그래픽 경량패딩 브레디 점퍼 남녀공용 남자 숏패딩 간절기 겨울 자켓,109000,패션의류,남성의류,국내매장판 내셔널지오그래픽 경량패딩 브레 ##디 점퍼 남녀공용 남자 숏패딩 간절기 겨울 자켓
430,1733,HP 오피스젯프로 9010 무한잉크,293900,디지털/가전,주변기기,H ##P 오피스 ##젯 ##프로 9 ##010 무한잉크
431,1824,오닉스 북스 포크5 6인치 이북리더기 전자책 2+32GB / 케이스 미포함,157060,디지털/가전,학습기기,오닉스 북스 포크5 6인치 이북리더기 전자책 2 + 32GB / 케이스 미 ##포함
432,841,나이키 기모 트레이닝세트 스포츠웨어 맨투맨 조거팬츠 셋업,59000,패션의류,남성의류,나이키 기모 트레이닝 ##세트 스포츠웨어 맨투맨 조거팬츠 셋업
433,1420,샌디스크 USB 메모리 128기가 128GB SDCZ73 대용량 유에스비 무료 각인,12200,디지털/가전,저장장치,샌디스크 USB 메모리 128기가 128GB SD ##C ##Z ##73 대용량 유 ##에스 ##비 무 ##료 각 ##인
434,830,[도로시와] 빅사이즈 레이스 홑겹 큰컵 여성속옷세트 6종 모음전,23600,패션의류,여성언더웨어/잠옷,[ 도 ##로 ##시 ##와 ] 빅사이즈 레이스 홑 ##겹 큰컵 여성속옷 ##세트 6종 모음전
435,951,"(S,M,L,XL) 가을 여성 정장원피스 빅사이즈원피스 결혼식하객룩 돌찬치 뉴쥬드",69000,패션의류,여성의류,"( S , M , L , XL ) 가을 여성 정장원피스 빅사이즈 ##원피스 결혼식하객룩 돌 ##찬 ##치 뉴 ##쥬 ##드"
436,1198,Apple 에어팟 2세대 유선충전 모델 (MV7N2KH/A),177000,디지털/가전,음향가전,Apple 에어팟 2세대 유선 ##충전 모델 ( MV7N ##2KH / A )
437,1272,아이엠듀 갤럭시워치5 프로 /갤럭시워치4 클래식용 메탈 스트랩 링크 브레이슬릿 커브형,29900,디지털/가전,휴대폰액세서리,아이엠듀 갤럭시워치5 프로 / 갤럭시워치4 클래식 ##용 메탈 스트랩 링 ##크 브레 ##이 ##슬 ##릿 커브형
438,1613,제이런 태블릿 거치대 아이패드 거치대 X&amp;X 침대 갤럭시탭 패드,28800,디지털/가전,태블릿PC액세서리,제이 ##런 태블릿 거치대 아이패드 거치대 X & amp ; X 침대 갤럭시탭 패드
439,1176,아이엠듀 카메라 스마트폰 3단 블루투스 삼각대,21400,디지털/가전,카메라/캠코더용품,아이엠듀 카메라 스마트폰 3단 블루투스 삼각대
440,1263,삼성전자 갤럭시S23울트라 5G 512GB [자급제],1409530,디지털/가전,휴대폰,삼성전자 갤럭시S23울트라 5G 512GB [ 자급제 ]
441,1397,앱코 N550 ENC 가상 7.1 RGB 진동 노이즈 캔슬링 마이크 3D 초경량 게이밍 헤드셋,33320,디지털/가전,멀티미디어장비,앱코 N ##550 E ##NC 가상 7 . 1 RGB 진 ##동 노이즈 캔슬링 마이크 3D 초경량 게이밍 헤드셋
442,315,ZARA 여성 스탠드카라 숏패딩 경량 패딩 봄신상 2컬러,46870,패션의류,여성의류,Z ##ARA 여성 스탠드카라 숏패딩 경량 패딩 봄 ##신상 2컬러
443,1428,신지모루 도킹형 미니 아이폰 보조배터리,21600,디지털/가전,휴대폰액세서리,신지모루 도킹형 미니 아이폰 보조배터리
444,1150,샌디스크 Ultra Flair CZ73,5140,디지털/가전,저장장치,샌디스크 Ultra F ##la ##i ##r CZ ##73
445,178,푸마 바디웨어 남성 면스판 드로즈 5종세트 95 120 사이즈 인기리,28110,패션의류,남성언더웨어/잠옷,푸마 바디 ##웨어 남성 면스판 드로즈 5종 ##세트 9 ##5 120 사이즈 인 ##기 ##리
446,575,군용 깔깔이 기모 군대 깔깔이패딩 군인 점퍼 세트,19900,패션의류,남성의류,군 ##용 깔깔이 기모 군 ##대 깔깔이 ##패딩 군인 점퍼 세트
447,813,비비안웨스트우드 가디건 베아 버진울 화이트라벨,234900,패션의류,여성의류,비비안 ##웨스트 ##우드 가디건 베아 버 ##진 ##울 화이트 ##라 ##벨
448,1820,LG전자 울트라HD 32UN650,544990,디지털/가전,모니터,LG전자 울트라HD 32 ##UN ##650
449,342,르까프 227103 Lecaf르까프 23FW 남녀공용 롱패딩,47540,패션의류,남성의류,르까프 22 ##71 ##03 Lecaf ##르 ##까프 23FW 남녀공용 롱패딩
450,598,리스트 더블 버튼 칼라 핸드메이드 코트 TWHCTN80090,146850,패션의류,여성의류,리스트 더블 버튼 칼라 핸드메이드 코트 TWHCT ##N800 ##90
451,640,남자 스웻팬츠 와이드트레이닝팬츠 남성 츄리닝 카고트레이닝복 일자 바지 사계절,19900,패션의류,남성의류,남자 스웻팬츠 와이드 ##트레이닝 ##팬츠 남성 츄리닝 카고 ##트레이닝복 일자 바지 사계절
452,746,리바이스 리바이스여성에센셜웨스턴데님셔츠 16786-0002,43200,패션의류,여성의류,리바이스 리바이스 ##여성 ##에 ##센 ##셜 ##웨 ##스턴 ##데님 ##셔츠 16 ##7 ##86 - 000 ##2
453,1129,EFM네트웍스 아이피타임 AX5400BCM-6E,169770,디지털/가전,네트워크장비,EFM네트웍스 아이피타임 AX ##5 ##400 ##B ##CM - 6 ##E
454,947,핵쿨남 남자 머슬핏 반팔 어깨넓어보이는 무지 티셔츠,24900,패션의류,남성의류,핵 ##쿨 ##남 남자 머 ##슬 ##핏 반팔 어깨 ##넓 ##어 ##보이 ##는 무지 티셔츠
455,636,막스마라 마누엘라 코트 MANUELA 001,1451590,패션의류,여성의류,막스 ##마 ##라 마 ##누 ##엘 ##라 코트 MA ##N ##UE ##LA 001
456,514,잇미샤 싱글버튼 캐시미어 롱 코트 ITNCYHL130,137880,패션의류,여성의류,잇미샤 싱글 ##버튼 캐시미어 롱 코트 ITNC ##YHL ##130
457,1601,시놀로지 DS723+,747000,디지털/가전,저장장치,시놀로지 DS ##72 ##3 +
458,1881,한성컴퓨터 TFG27F07V 1500R 커브드 게이밍,149000,디지털/가전,모니터,한성컴퓨터 TFG27 ##F ##07 ##V 1500R 커브드 게이밍
459,461,빈폴레이디스 폴리 칼라 경량 다운 쇼트 재킷 BF3938C055,115710,패션의류,여성의류,빈폴레이디스 폴 ##리 칼라 경량 다운 쇼트 재킷 BF ##39 ##38C ##05 ##5
460,911,빅사이즈 결혼식 하객룩 77사이즈 88사이즈 자켓 정장 상견례 돌잔치엄마원피스,72000,패션의류,여성의류,빅사이즈 결혼식 하객룩 77 ##사이즈 88사이즈 자켓 정장 상견례 돌잔치엄마 ##원피스
461,1188,아이엠듀 PD C to C 60W C타입 고속충전 케이블 LED 플렉시블,4200,디지털/가전,휴대폰액세서리,아이엠듀 PD C to C 60W C타입 고속충전 케이블 LED 플렉시블
462,674,국내매장판 내셔널지오그래픽 패딩 타루가 숏패딩 남녀공용 남자 후드 다운 퍼 겨울 점퍼,199000,패션의류,남성의류,국내매장판 내셔널지오그래픽 패딩 타루가 숏패딩 남녀공용 남자 후드 다운 퍼 겨울 점퍼
